Id,LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
1380,73.0,5,2006,2007,0.0,0.0,384.0,754,640,1394,2,7,0,2007.0,2.0,400.0,100,0
1381,45.0,3,1914,1950,0.0,203.0,864.0,864,0,864,1,5,0,1938.0,1.0,200.0,0,0
1382,,6,1970,1970,0.0,865.0,1205.0,2117,0,2117,2,7,2,1970.0,2.0,550.0,0,42
1383,60.0,7,1920,1950,0.0,0.0,596.0,998,764,1762,1,8,0,1989.0,2.0,576.0,36,0
1384,,5,1918,2007,0.0,0.0,816.0,1416,0,1416,2,7,0,2007.0,2.0,576.0,0,0
1385,60.0,6,1939,1950,0.0,204.0,560.0,698,560,1258,1,6,0,1939.0,1.0,280.0,0,0
1386,40.0,4,1922,2007,0.0,735.0,796.0,796,358,1154,1,7,0,1922.0,1.0,240.0,0,96
1387,80.0,7,1978,1978,184.0,790.0,1392.0,1392,1392,2784,3,12,2,1978.0,2.0,564.0,0,112
1388,60.0,6,1916,1950,0.0,168.0,714.0,1664,862,2526,2,10,1,1916.0,1.0,216.0,88,15
1389,42.0,9,2006,2007,160.0,1320.0,1746.0,1746,0,1746,2,7,2,2006.0,3.0,758.0,201,39
1390,60.0,6,1941,1950,0.0,375.0,735.0,869,349,1218,1,6,1,2003.0,2.0,440.0,0,0
1391,70.0,7,2000,2000,244.0,1400.0,1525.0,1525,0,1525,2,6,0,2000.0,2.0,541.0,219,36
1392,65.0,5,1967,1967,0.0,0.0,1584.0,1584,0,1584,2,8,0,1967.0,3.0,792.0,0,152
1393,68.0,5,1967,1967,0.0,769.0,864.0,900,0,900,1,6,1,1967.0,1.0,288.0,175,144
1394,60.0,6,1905,2000,0.0,0.0,482.0,1221,691,1912,2,7,1,2003.0,2.0,672.0,0,25
1395,53.0,7,2006,2006,45.0,1070.0,1356.0,1500,0,1500,2,6,1,2006.0,3.0,648.0,161,20
1396,88.0,8,2005,2006,245.0,0.0,1094.0,1133,1349,2482,2,9,1,2005.0,3.0,642.0,144,39
1397,,5,1948,1950,0.0,353.0,747.0,1687,0,1687,1,7,2,1966.0,2.0,572.0,0,0
1398,51.0,5,1920,2004,0.0,0.0,939.0,939,574,1513,1,8,0,1933.0,1.0,180.0,24,0
1399,60.0,5,1950,1982,0.0,180.0,1208.0,1136,768,1904,1,7,0,1950.0,1.0,240.0,0,0
1400,51.0,6,1925,1990,0.0,264.0,976.0,1160,448,1608,2,7,1,1925.0,1.0,216.0,147,16
1401,50.0,6,1929,1950,0.0,0.0,862.0,950,208,1158,1,5,1,1929.0,1.0,208.0,0,0
1402,62.0,6,2004,2004,0.0,759.0,839.0,864,729,1593,2,8,1,2004.0,2.0,398.0,100,75
1403,64.0,7,2006,2006,0.0,0.0,1286.0,1294,0,1294,2,6,1,2006.0,2.0,662.0,168,55
1404,49.0,8,2007,2007,84.0,929.0,1485.0,1464,0,1464,2,6,0,2007.0,3.0,754.0,168,160
1405,60.0,3,1915,1950,0.0,0.0,672.0,694,520,1214,1,6,0,1998.0,3.0,936.0,216,0
1406,44.0,8,2004,2005,174.0,1373.0,1594.0,1646,0,1646,2,5,1,2004.0,2.0,482.0,128,53
1407,70.0,5,1972,2007,0.0,656.0,768.0,768,0,768,1,5,0,1988.0,2.0,396.0,58,0
1408,,5,1985,1985,0.0,625.0,833.0,833,0,833,1,5,0,,0.0,0.0,0,0
1409,60.0,4,1910,1950,0.0,0.0,622.0,741,622,1363,1,6,0,1966.0,2.0,528.0,0,0
1410,46.0,7,1986,1991,123.0,0.0,791.0,1236,857,2093,2,7,1,1986.0,2.0,542.0,364,63
1411,79.0,7,2001,2001,0.0,666.0,944.0,944,896,1840,2,6,0,2001.0,2.0,622.0,0,45
1412,80.0,6,1950,2005,0.0,120.0,856.0,1112,556,1668,1,6,0,1950.0,1.0,271.0,0,0
1413,60.0,4,1949,1950,0.0,0.0,0.0,1040,0,1040,2,6,0,1956.0,2.0,420.0,0,0
1414,88.0,8,2005,2006,366.0,976.0,1844.0,1844,0,1844,2,7,1,2005.0,2.0,620.0,165,44
1415,64.0,6,1923,2000,0.0,0.0,833.0,1053,795,1848,1,8,1,1922.0,2.0,370.0,0,0
1416,51.0,7,2007,2007,130.0,988.0,1386.0,1569,0,1569,2,7,1,2007.0,3.0,660.0,143,20
1417,60.0,4,1885,1950,0.0,0.0,777.0,1246,1044,2290,2,11,0,1971.0,2.0,560.0,0,0
1418,,8,1998,1998,731.0,781.0,1284.0,1310,1140,2450,2,7,1,1998.0,3.0,1069.0,0,126
1419,71.0,5,1963,1963,0.0,25.0,1144.0,1144,0,1144,1,6,0,1962.0,1.0,336.0,0,88
1420,,6,1969,1969,312.0,1110.0,1844.0,1844,0,1844,2,7,1,1969.0,2.0,540.0,0,73
1421,90.0,6,1968,1968,420.0,404.0,708.0,708,708,1416,2,7,1,1968.0,2.0,776.0,0,169
1422,53.0,6,1977,1977,0.0,360.0,1069.0,1069,0,1069,2,4,1,1977.0,2.0,440.0,0,55
1423,37.0,6,2003,2003,170.0,686.0,848.0,848,0,848,1,3,0,2003.0,2.0,420.0,140,0
1424,,6,1966,1966,0.0,0.0,697.0,1575,626,2201,2,8,1,1966.0,2.0,432.0,586,236
1425,,5,1958,1983,0.0,457.0,1024.0,1344,0,1344,1,6,1,1970.0,1.0,484.0,316,28
1426,80.0,6,1959,1959,243.0,0.0,1252.0,1252,0,1252,1,7,0,1960.0,2.0,528.0,0,39
1427,81.0,7,1994,1994,448.0,1000.0,1223.0,1223,904,2127,2,5,2,1994.0,2.0,525.0,171,132
1428,60.0,5,1945,1950,0.0,580.0,913.0,1048,510,1558,1,6,1,1962.0,1.0,288.0,0,0
1429,60.0,5,1940,1992,294.0,510.0,788.0,804,0,804,1,4,2,1940.0,1.0,240.0,0,0
1430,,6,1981,1981,310.0,678.0,1440.0,1440,0,1440,2,7,1,1981.0,2.0,467.0,0,0
1431,60.0,5,2005,2005,0.0,0.0,732.0,734,1104,1838,2,7,1,2005.0,2.0,372.0,100,40
1432,,6,1976,1976,0.0,958.0,958.0,958,0,958,2,5,0,1976.0,2.0,440.0,0,60
1433,60.0,4,1927,2007,0.0,0.0,656.0,968,0,968,2,5,0,1928.0,1.0,216.0,0,0
1434,93.0,6,2000,2000,318.0,0.0,936.0,962,830,1792,2,8,1,2000.0,2.0,451.0,0,0
1435,80.0,5,1977,1977,0.0,936.0,1126.0,1126,0,1126,2,5,1,1977.0,2.0,484.0,295,41
1436,80.0,6,1962,2005,237.0,0.0,1319.0,1537,0,1537,1,7,1,1962.0,2.0,462.0,0,36
1437,60.0,4,1971,1971,0.0,616.0,864.0,864,0,864,1,5,0,1974.0,2.0,528.0,0,0
1438,96.0,8,2008,2008,426.0,1336.0,1932.0,1932,0,1932,2,7,1,2008.0,3.0,774.0,0,66
1439,90.0,6,1957,1996,0.0,600.0,912.0,1236,0,1236,1,6,0,1957.0,2.0,923.0,0,158
1440,80.0,7,1979,1979,96.0,315.0,539.0,1040,685,1725,2,6,1,1979.0,2.0,550.0,0,88
1441,79.0,6,1922,1994,0.0,0.0,588.0,1423,748,2555,2,11,1,1993.0,2.0,672.0,431,0
1442,,6,2004,2004,147.0,697.0,848.0,848,0,848,1,3,1,2004.0,2.0,420.0,149,0
1443,85.0,10,2008,2008,160.0,765.0,1017.0,1026,981,2007,2,10,1,2008.0,3.0,812.0,168,52
1444,,6,1916,1950,0.0,0.0,952.0,952,0,952,1,4,1,1916.0,1.0,192.0,0,98
1445,63.0,7,2004,2004,106.0,0.0,1422.0,1422,0,1422,2,7,0,2004.0,2.0,626.0,192,60
1446,70.0,6,1966,1966,0.0,187.0,814.0,913,0,913,1,6,0,1990.0,1.0,240.0,0,0
1447,,5,1962,1962,189.0,593.0,1188.0,1188,0,1188,1,6,0,1962.0,1.0,312.0,261,39
1448,80.0,8,1995,1996,438.0,1079.0,1220.0,1220,870,2090,2,8,1,1995.0,2.0,556.0,0,65
1449,70.0,4,1910,2000,0.0,0.0,560.0,796,550,1346,1,6,0,1950.0,1.0,384.0,168,24
1450,21.0,5,1970,1970,0.0,553.0,630.0,630,0,630,1,3,0,,0.0,0.0,0,0
1451,60.0,5,1974,1974,0.0,0.0,896.0,896,896,1792,2,8,0,,0.0,0.0,32,45
1452,78.0,8,2008,2009,194.0,0.0,1573.0,1578,0,1578,2,7,1,2008.0,3.0,840.0,0,36
1453,35.0,5,2005,2005,80.0,547.0,547.0,1072,0,1072,1,5,0,2005.0,2.0,525.0,0,28
1454,90.0,5,2006,2006,0.0,0.0,1140.0,1140,0,1140,1,6,0,,0.0,0.0,36,56
1455,62.0,7,2004,2005,0.0,410.0,1221.0,1221,0,1221,2,6,0,2004.0,2.0,400.0,0,113
1456,62.0,6,1999,2000,0.0,0.0,953.0,953,694,1647,2,7,1,1999.0,2.0,460.0,0,40
1457,85.0,6,1978,1988,119.0,790.0,1542.0,2073,0,2073,2,7,2,1978.0,2.0,500.0,349,0
1458,66.0,7,1941,2006,0.0,275.0,1152.0,1188,1152,2340,2,9,2,1941.0,1.0,252.0,0,60
1459,68.0,5,1950,1996,0.0,49.0,1078.0,1078,0,1078,1,5,0,1950.0,1.0,240.0,366,0
1460,75.0,5,1965,1965,0.0,830.0,1256.0,1256,0,1256,1,6,0,1965.0,1.0,276.0,736,68
1461,80.0,5,1961,1961,0.0,468.0,882.0,896,0,896,1,5,0,1961.0,1.0,730.0,140,0
1462,81.0,6,1958,1958,108.0,923.0,1329.0,1329,0,1329,1,6,0,1958.0,1.0,312.0,393,36
1463,74.0,5,1997,1998,0.0,791.0,928.0,928,701,1629,2,6,1,1997.0,2.0,482.0,212,34
1464,78.0,6,1998,1998,20.0,602.0,926.0,926,678,1604,2,7,1,1998.0,2.0,470.0,360,36
1465,43.0,8,1992,1992,0.0,263.0,1280.0,1280,0,1280,2,5,0,1992.0,2.0,506.0,0,82
1466,75.0,6,1993,1994,0.0,0.0,763.0,763,892,1655,2,7,1,1993.0,2.0,440.0,157,84
1467,,6,1992,2007,0.0,935.0,1168.0,1187,0,1187,2,6,0,1992.0,2.0,420.0,483,21
1468,63.0,6,1998,1998,0.0,0.0,789.0,789,676,1465,2,7,1,1998.0,2.0,393.0,0,75
1469,85.0,7,1990,1990,0.0,637.0,1300.0,1341,0,1341,1,5,1,1990.0,2.0,506.0,192,0
1470,70.0,4,1970,1970,0.0,804.0,882.0,882,0,882,1,4,0,1970.0,2.0,525.0,240,0
1471,26.0,7,1999,1999,0.0,1051.0,1405.0,1337,0,1337,2,5,1,1999.0,2.0,511.0,203,68
1472,21.0,6,1971,1971,504.0,156.0,483.0,483,504,987,1,5,0,1971.0,1.0,264.0,275,0
1473,21.0,5,1971,1971,492.0,300.0,525.0,525,567,1092,1,6,0,1997.0,1.0,320.0,0,0
1474,24.0,6,1975,1975,0.0,514.0,855.0,855,601,1456,2,6,1,1975.0,2.0,440.0,173,0
1475,24.0,7,1975,1975,0.0,0.0,836.0,836,0,836,1,4,0,1975.0,1.0,308.0,0,30
1476,102.0,9,2009,2010,162.0,0.0,1590.0,1627,707,2334,2,10,1,2009.0,3.0,751.0,144,133
1477,94.0,8,2009,2010,256.0,0.0,1544.0,1544,0,1544,2,7,0,2009.0,3.0,868.0,0,35
1478,90.0,9,2005,2005,615.0,110.0,1698.0,1698,0,1698,2,7,1,2005.0,3.0,730.0,192,74
1479,79.0,8,2005,2006,240.0,28.0,1822.0,1822,0,1822,2,8,1,2005.0,3.0,678.0,0,119
1480,110.0,9,2003,2004,1095.0,1373.0,2846.0,2696,0,2696,2,10,2,2003.0,3.0,958.0,220,150
1481,105.0,8,2002,2002,232.0,578.0,1671.0,1687,563,2250,2,7,1,2002.0,3.0,756.0,238,130
1482,41.0,8,2006,2006,178.0,24.0,1370.0,1370,0,1370,2,6,1,2006.0,2.0,484.0,120,49
1483,100.0,6,2005,2005,0.0,0.0,1324.0,1324,0,1324,2,6,0,2005.0,2.0,430.0,36,23
1484,43.0,7,2006,2006,14.0,16.0,1145.0,1145,0,1145,2,6,0,2006.0,2.0,437.0,100,116
1485,67.0,7,2004,2004,0.0,326.0,384.0,744,630,1374,2,7,1,2004.0,2.0,400.0,100,0
1486,63.0,7,2004,2004,0.0,0.0,847.0,847,886,1733,2,7,1,2004.0,2.0,433.0,144,48
1487,60.0,8,1998,1998,114.0,0.0,1629.0,1645,830,2475,2,7,1,1998.0,3.0,962.0,23,172
1488,73.0,8,2005,2006,226.0,0.0,1595.0,1595,0,1595,2,6,1,2005.0,3.0,880.0,144,0
1489,92.0,7,2009,2010,0.0,0.0,1218.0,1218,0,1218,2,4,0,2009.0,2.0,676.0,0,136
1490,84.0,6,2005,2005,0.0,1414.0,1468.0,1468,0,1468,2,6,1,2005.0,2.0,528.0,0,102
1491,70.0,7,2004,2004,122.0,0.0,831.0,831,828,1659,2,8,0,2004.0,2.0,484.0,144,68
1492,70.0,5,1920,1950,0.0,0.0,816.0,1012,0,1012,1,5,0,1920.0,1.0,429.0,121,0
1493,39.0,6,1974,2002,250.0,126.0,1208.0,1494,0,1494,2,7,2,1974.0,2.0,461.0,296,0
1494,85.0,8,1993,1993,504.0,250.0,1231.0,1251,1098,2349,2,9,1,1993.0,3.0,762.0,32,130
1495,88.0,8,1992,1993,180.0,1129.0,1390.0,1402,823,2225,2,7,1,1992.0,3.0,713.0,198,30
1496,25.0,7,2004,2005,0.0,1298.0,1488.0,1488,0,1488,2,6,1,2004.0,2.0,506.0,168,50
1497,39.0,7,2004,2004,0.0,0.0,840.0,840,840,1680,2,3,0,2004.0,2.0,588.0,0,111
1498,30.0,7,2004,2004,120.0,280.0,600.0,600,600,1200,2,4,0,2004.0,2.0,480.0,0,172
1499,24.0,7,2004,2005,0.0,368.0,600.0,600,600,1200,2,4,0,2004.0,2.0,480.0,0,172
1500,24.0,6,2005,2005,216.0,376.0,600.0,600,636,1236,2,4,0,2005.0,2.0,480.0,0,166
1501,,6,2000,2000,1159.0,466.0,756.0,756,756,1512,2,5,0,2000.0,2.0,440.0,0,32
1502,,7,2003,2003,0.0,244.0,530.0,530,550,1080,2,4,0,2003.0,2.0,496.0,0,50
1503,57.0,8,2010,2010,0.0,1032.0,1642.0,1418,0,1418,1,6,1,2010.0,3.0,852.0,160,192
1504,68.0,8,2000,2000,0.0,484.0,975.0,975,873,1848,2,7,1,2000.0,2.0,592.0,280,184
1505,80.0,7,2002,2002,0.0,833.0,1492.0,1492,0,1492,2,6,1,2002.0,2.0,596.0,277,137
1506,,6,1967,1967,120.0,506.0,1829.0,1829,0,1829,2,8,0,1967.0,2.0,535.0,0,76
1507,80.0,6,1993,1993,0.0,1137.0,1280.0,1280,1215,2495,2,9,1,1993.0,2.0,660.0,224,32
1508,,6,1978,1978,0.0,687.0,1224.0,1287,604,1891,3,7,1,1978.0,2.0,678.0,0,69
1509,80.0,6,1971,1971,0.0,329.0,715.0,930,715,1645,1,7,0,1971.0,2.0,441.0,0,78
1510,80.0,5,1966,1966,172.0,698.0,1232.0,1232,0,1232,1,6,0,1966.0,2.0,490.0,0,224
1511,90.0,5,1966,1966,0.0,1059.0,1209.0,1209,0,1209,1,6,0,1966.0,2.0,504.0,0,0
1512,88.0,5,1967,1967,268.0,1010.0,1510.0,1510,0,1510,2,6,0,1967.0,2.0,517.0,0,40
1513,,6,1964,1964,0.0,0.0,533.0,1131,644,1775,2,8,0,1964.0,2.0,480.0,0,172
1514,98.0,5,1962,2001,144.0,1500.0,1728.0,1728,0,1728,2,10,0,,0.0,0.0,0,0
1515,68.0,5,1952,2002,265.0,670.0,1140.0,1929,532,2461,2,7,2,1994.0,2.0,400.0,0,0
1516,120.0,6,1949,1950,340.0,300.0,782.0,1019,537,1556,2,6,1,1949.0,2.0,470.0,0,0
1517,75.0,6,1966,2008,216.0,944.0,1080.0,1128,0,1128,1,5,1,1966.0,1.0,315.0,238,0
1518,70.0,5,1958,1958,0.0,0.0,1604.0,1604,0,1604,2,8,0,1958.0,2.0,576.0,42,0
1519,70.0,7,2003,2009,506.0,1188.0,1480.0,1480,0,1480,2,7,0,2003.0,2.0,620.0,252,73
1520,,5,1959,1959,150.0,856.0,1143.0,1143,0,1143,1,6,0,1959.0,1.0,308.0,0,0
1521,87.0,5,1959,1959,91.0,936.0,1206.0,1206,0,1206,1,6,0,1959.0,1.0,312.0,0,21
1522,80.0,6,1959,1959,432.0,734.0,1244.0,1580,0,1580,1,6,2,1956.0,2.0,440.0,0,28
1523,60.0,4,1956,1956,0.0,0.0,832.0,832,505,1337,1,5,0,1956.0,1.0,263.0,0,0
1524,60.0,5,1952,1952,0.0,339.0,864.0,1064,0,1064,1,4,0,1952.0,1.0,318.0,0,0
1525,119.0,5,1955,1955,0.0,648.0,972.0,972,0,972,1,5,0,1955.0,1.0,305.0,0,0
1526,70.0,5,1958,1958,0.0,532.0,988.0,988,0,988,1,5,0,1958.0,1.0,264.0,0,0
1527,65.0,4,1920,1994,0.0,0.0,576.0,985,0,985,1,4,0,1989.0,2.0,676.0,0,0
1528,60.0,6,1948,2004,0.0,481.0,816.0,816,408,1224,1,5,0,1950.0,1.0,280.0,414,0
1529,81.0,5,1960,1960,0.0,588.0,1175.0,1175,0,1175,1,6,0,1960.0,2.0,484.0,0,0
1530,80.0,6,1963,1984,218.0,717.0,1395.0,1395,0,1395,1,7,1,1963.0,2.0,440.0,657,0
1531,60.0,4,1900,1954,771.0,48.0,709.0,1157,687,1844,1,9,2,1900.0,1.0,240.0,84,0
1532,56.0,5,1920,1950,0.0,579.0,936.0,936,0,936,1,5,1,,0.0,0.0,51,0
1533,69.0,5,1957,1957,0.0,274.0,1347.0,1347,0,1347,1,6,0,1957.0,2.0,551.0,0,0
1534,50.0,6,1938,2000,0.0,0.0,827.0,827,424,1251,1,6,0,1938.0,1.0,240.0,0,0
1535,69.0,5,1948,2009,0.0,780.0,1027.0,1027,606,1633,1,7,1,1948.0,1.0,240.0,0,100
1536,,5,1920,1962,0.0,176.0,1008.0,1060,185,1245,1,6,0,1962.0,1.0,315.0,0,0
1537,68.0,2,1923,1970,0.0,0.0,678.0,832,0,832,1,5,1,1928.0,2.0,780.0,0,0
1538,60.0,8,1900,2003,0.0,0.0,930.0,930,636,1566,2,7,0,1930.0,1.0,288.0,54,228
1539,50.0,8,1890,2002,0.0,0.0,346.0,1157,1111,2268,3,7,0,2003.0,2.0,624.0,0,108
1540,100.0,5,1910,1950,0.0,0.0,840.0,1128,1128,2256,2,12,0,,0.0,0.0,0,18
1541,60.0,6,1922,1994,0.0,283.0,738.0,868,602,1470,1,6,0,1970.0,2.0,624.0,0,0
1542,53.0,5,1950,1997,0.0,788.0,988.0,1030,582,1612,1,7,0,1950.0,1.0,363.0,0,0
1543,,7,1922,2005,0.0,474.0,1108.0,1160,908,2068,1,8,1,1928.0,1.0,315.0,0,0
1544,50.0,4,1925,1950,0.0,188.0,765.0,765,0,765,1,4,0,1926.0,1.0,200.0,135,0
1545,50.0,6,1939,1950,0.0,452.0,608.0,608,524,1132,1,5,0,1939.0,1.0,240.0,0,0
1546,50.0,6,1940,1950,0.0,264.0,572.0,848,348,1196,1,6,2,1973.0,2.0,576.0,0,0
1547,53.0,5,1942,1950,300.0,360.0,835.0,955,498,1453,1,7,2,1942.0,1.0,240.0,0,0
1548,50.0,6,1948,1950,0.0,300.0,780.0,780,636,1416,1,6,0,1948.0,1.0,312.0,221,0
1549,52.0,5,1936,1980,0.0,276.0,528.0,548,492,1040,1,5,0,1979.0,2.0,624.0,306,0
1550,52.0,5,1930,1950,0.0,448.0,928.0,928,608,1536,2,7,1,1930.0,2.0,480.0,0,10
1551,51.0,6,1923,1950,0.0,960.0,1124.0,1068,0,1068,1,5,1,1923.0,1.0,288.0,0,0
1552,57.0,4,1915,1950,0.0,0.0,888.0,888,1074,1962,1,9,1,1915.0,2.0,572.0,160,0
1553,60.0,6,1912,2009,0.0,0.0,780.0,780,780,1560,1,7,0,,0.0,0.0,344,0
1554,52.0,6,1920,1993,0.0,0.0,662.0,662,662,1324,1,6,0,1920.0,1.0,180.0,0,0
1555,100.0,5,1959,1959,90.0,766.0,1422.0,1675,0,1675,2,8,2,1959.0,1.0,365.0,0,132
1556,72.0,5,1917,1950,0.0,0.0,689.0,725,499,1224,1,6,0,1917.0,1.0,180.0,0,0
1557,60.0,5,1915,1950,0.0,1026.0,1212.0,1212,180,1392,1,6,0,,0.0,0.0,0,0
1558,65.0,6,1940,1950,0.0,368.0,600.0,600,319,919,1,5,0,1940.0,1.0,231.0,0,0
1559,,4,1907,1950,0.0,73.0,707.0,942,942,1884,1,7,0,,0.0,0.0,0,0
1560,60.0,5,1910,1950,0.0,736.0,856.0,936,744,1680,2,7,1,1910.0,2.0,450.0,56,144
1561,72.0,4,1967,1967,72.0,704.0,1832.0,1832,0,1832,2,8,0,,0.0,0.0,0,58
1562,65.0,5,1966,2008,47.0,240.0,864.0,892,0,892,1,5,0,1966.0,1.0,416.0,0,0
1563,65.0,5,1968,1968,0.0,775.0,864.0,864,0,864,1,4,0,1969.0,1.0,280.0,226,0
1564,,5,1978,1978,0.0,1319.0,1319.0,1373,0,1373,1,5,2,1978.0,2.0,591.0,0,0
1565,86.0,5,1968,1968,0.0,267.0,720.0,720,720,1440,1,7,2,1968.0,2.0,480.0,192,38
1566,,7,1977,2001,0.0,1092.0,1420.0,1483,0,1483,1,4,2,1977.0,2.0,690.0,496,0
1567,94.0,4,1927,1950,0.0,0.0,660.0,756,0,756,1,4,0,1945.0,2.0,440.0,80,0
1568,,6,1978,1992,288.0,964.0,1117.0,1117,864,1981,2,8,1,1978.0,2.0,522.0,336,104
1569,124.0,3,1938,1990,0.0,288.0,972.0,1052,558,1610,2,8,1,1938.0,1.0,480.0,0,0
1570,65.0,6,1950,1987,0.0,104.0,663.0,1074,0,1074,1,6,1,1987.0,1.0,467.0,0,52
1571,50.0,4,1947,1979,0.0,192.0,756.0,1169,0,1531,1,8,1,1947.0,1.0,209.0,0,0
1572,75.0,5,1954,1998,0.0,954.0,1172.0,1172,0,1172,1,5,0,1954.0,1.0,366.0,240,0
1573,44.0,7,2009,2010,96.0,1346.0,1508.0,1508,0,1508,1,5,2,2009.0,2.0,572.0,0,0
1574,,5,1964,1964,0.0,0.0,1250.0,1298,0,1298,2,5,0,1964.0,2.0,504.0,0,144
1575,83.0,7,1987,1987,177.0,1433.0,1433.0,1433,0,1433,1,4,2,1987.0,2.0,528.0,0,278
1576,87.0,6,1993,1993,85.0,860.0,946.0,964,838,1802,2,8,1,2000.0,4.0,1017.0,450,92
1577,64.0,7,2010,2010,80.0,24.0,1222.0,1222,0,1222,2,6,0,2009.0,2.0,615.0,0,54
1578,82.0,6,1900,1993,0.0,0.0,676.0,831,614,1445,2,6,0,1957.0,2.0,484.0,0,59
1579,82.0,5,1996,1996,0.0,870.0,870.0,965,0,965,1,4,0,1998.0,2.0,580.0,71,0
1580,,7,1997,1998,0.0,353.0,878.0,892,800,1692,2,8,1,1997.0,2.0,513.0,0,39
1581,38.0,5,1977,2004,0.0,198.0,1026.0,1026,0,1026,1,5,0,1977.0,1.0,308.0,316,85
1582,68.0,5,1972,1972,0.0,480.0,876.0,876,0,876,1,5,0,1977.0,2.0,484.0,0,0
1583,80.0,8,2003,2003,320.0,1682.0,1978.0,1978,0,1978,2,8,1,2003.0,3.0,850.0,188,25
1584,75.0,7,1997,1997,0.0,0.0,1040.0,1044,1054,2098,2,9,1,1997.0,2.0,621.0,331,38
1585,,6,2003,2003,170.0,672.0,848.0,848,0,848,1,4,0,2003.0,2.0,420.0,140,0
1586,67.0,3,1945,2007,0.0,0.0,0.0,640,0,640,1,5,0,1945.0,1.0,240.0,0,0
1587,68.0,5,1954,1954,0.0,0.0,381.0,992,0,992,1,6,0,1954.0,1.0,319.0,60,0
1588,60.0,5,1968,1968,0.0,1070.0,1196.0,1196,0,1196,1,6,0,1968.0,1.0,336.0,257,0
1589,89.0,4,1948,1950,0.0,0.0,744.0,792,328,1120,1,5,0,1956.0,2.0,480.0,0,0
1590,65.0,6,1975,1975,0.0,528.0,1008.0,1096,0,1096,1,5,1,1975.0,1.0,352.0,0,0
1591,64.0,4,1958,1958,0.0,0.0,960.0,960,0,960,1,5,0,,0.0,0.0,0,0
1592,67.0,5,1924,1999,203.0,133.0,1107.0,1296,0,1296,2,5,1,1979.0,1.0,260.0,0,0
1593,,6,1939,1950,0.0,238.0,856.0,856,0,856,1,4,1,1939.0,2.0,399.0,0,0
1594,60.0,4,1967,1967,0.0,0.0,0.0,862,1788,2650,3,10,0,,0.0,0.0,0,0
1595,51.0,5,1931,1950,0.0,0.0,894.0,894,772,1666,1,7,1,,0.0,0.0,0,156
1596,78.0,7,1941,1985,371.0,426.0,1528.0,1225,908,2133,1,8,2,1941.0,1.0,312.0,0,0
1597,78.0,5,1950,1991,430.0,375.0,1032.0,1102,1075,2177,2,11,0,1950.0,2.0,484.0,0,0
1598,85.0,7,1994,2007,44.0,343.0,423.0,896,756,1652,2,6,0,1994.0,2.0,473.0,0,0
1599,35.0,8,1989,1989,0.0,747.0,982.0,1034,0,1034,1,4,1,1989.0,2.0,598.0,141,36
1600,35.0,8,1989,1989,0.0,76.0,1191.0,1191,0,1191,2,5,1,1989.0,2.0,531.0,112,81
1601,58.0,2,1941,1950,0.0,480.0,480.0,540,0,540,1,4,0,1951.0,1.0,200.0,0,0
1602,50.0,6,1921,1975,0.0,308.0,629.0,727,380,1107,1,5,0,1950.0,1.0,625.0,0,56
1603,66.0,4,1896,1950,0.0,0.0,756.0,952,0,952,1,5,0,1896.0,1.0,330.0,0,0
1604,44.0,8,2004,2005,186.0,1373.0,1594.0,1646,0,1646,2,5,1,2004.0,2.0,525.0,128,53
1605,85.0,8,1998,1999,0.0,615.0,1049.0,1036,880,1916,2,8,1,1998.0,3.0,741.0,0,70
1606,74.0,6,1977,1977,0.0,679.0,1243.0,1285,0,1285,2,6,1,1977.0,2.0,473.0,375,26
1607,,6,1976,1976,0.0,0.0,1958.0,2048,0,2048,3,9,0,1976.0,2.0,776.0,0,0
1608,88.0,7,2008,2008,60.0,78.0,1336.0,1346,0,1346,2,6,1,2008.0,3.0,660.0,100,48
1609,73.0,7,2009,2010,0.0,0.0,1214.0,1214,0,1214,2,6,0,2010.0,2.0,520.0,0,25
1610,73.0,5,2006,2007,0.0,0.0,384.0,744,700,1444,2,7,0,2007.0,2.0,400.0,100,0
1611,85.0,5,1965,1977,0.0,42.0,1068.0,1264,0,1264,1,7,1,1965.0,2.0,528.0,0,0
1612,93.0,5,2004,2005,0.0,0.0,1430.0,1430,0,1430,2,7,0,2004.0,2.0,624.0,0,0
1613,,5,1999,1999,0.0,0.0,1344.0,1344,0,1344,2,7,1,2001.0,2.0,686.0,328,0
1614,31.0,5,1973,1973,0.0,915.0,945.0,945,0,945,1,5,1,1973.0,1.0,253.0,174,0
1615,21.0,4,1970,1970,0.0,176.0,546.0,546,546,1092,1,5,0,,0.0,0.0,200,26
1616,21.0,4,1970,1970,0.0,0.0,546.0,546,546,1092,1,5,0,,0.0,0.0,0,0
1617,21.0,4,1972,1972,0.0,294.0,546.0,546,546,1092,1,5,0,1972.0,1.0,286.0,0,0
1618,50.0,5,1971,2004,0.0,469.0,864.0,874,0,874,1,5,0,1971.0,1.0,352.0,0,0
1619,76.0,5,1984,1984,0.0,207.0,833.0,833,0,833,1,5,0,1984.0,2.0,495.0,431,0
1620,70.0,5,1985,1986,0.0,0.0,1216.0,1216,1216,2432,4,10,0,1985.0,2.0,616.0,200,0
