Id,LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
1940,39.0,8,1992,1992,0.0,0.0,1280.0,1280,0,1280,2,5,0,1992.0,2.0,506.0,0,82
1941,73.0,6,1998,1998,0.0,0.0,932.0,932,701,1633,2,7,1,1998.0,2.0,460.0,0,39
1942,,6,1991,1991,194.0,504.0,836.0,851,858,1709,2,7,0,1991.0,2.0,416.0,0,40
1943,65.0,8,1989,1989,0.0,319.0,1337.0,1337,0,1337,2,5,1,1989.0,2.0,462.0,0,73
1944,101.0,8,2005,2005,130.0,16.0,1168.0,1168,1332,2500,3,9,1,2005.0,3.0,683.0,192,32
1945,53.0,9,2004,2004,296.0,1337.0,1884.0,1884,0,1884,2,7,1,2004.0,3.0,670.0,214,76
1946,,6,1952,1952,0.0,0.0,1632.0,1474,0,1474,1,7,2,1952.0,2.0,495.0,0,0
1947,60.0,9,2007,2007,178.0,1034.0,1710.0,1710,0,1710,2,6,1,2007.0,2.0,557.0,156,48
1948,,6,1950,1950,44.0,0.0,1488.0,1488,0,1488,2,6,1,1950.0,2.0,738.0,0,0
1949,63.0,7,1988,1988,102.0,983.0,1675.0,1688,0,1688,2,6,1,1988.0,2.0,528.0,0,48
1950,,7,1983,1983,174.0,747.0,1260.0,1260,0,1260,2,6,0,1983.0,2.0,598.0,152,0
1951,56.0,7,1978,1978,383.0,1206.0,2048.0,2064,0,2064,2,7,2,1978.0,2.0,550.0,200,0
1952,85.0,7,1979,1979,194.0,864.0,1782.0,1782,0,1782,2,6,1,1979.0,2.0,551.0,467,0
1953,90.0,6,1976,1976,621.0,890.0,1211.0,1211,0,1211,2,6,1,1976.0,2.0,461.0,0,0
1954,80.0,7,1980,1988,280.0,0.0,738.0,1277,767,2044,2,7,1,1980.0,2.0,489.0,28,73
1955,75.0,5,1969,1969,0.0,280.0,720.0,720,588,1308,1,7,0,1969.0,2.0,484.0,0,0
1956,,7,1978,1978,168.0,988.0,1420.0,1420,1420,2840,2,8,2,1978.0,4.0,1314.0,0,16
1957,80.0,6,1976,1976,120.0,0.0,1444.0,1444,0,1444,2,5,1,1976.0,2.0,473.0,0,24
1958,,8,1996,1996,402.0,1023.0,1236.0,1236,1104,2340,2,9,1,1996.0,3.0,787.0,192,180
1959,60.0,5,1974,1974,0.0,0.0,896.0,896,896,1792,2,8,0,1982.0,2.0,480.0,0,45
1960,68.0,4,1969,1969,72.0,252.0,936.0,936,0,936,1,4,0,1969.0,1.0,288.0,16,0
1961,63.0,5,1971,1971,0.0,119.0,864.0,864,0,864,1,5,0,1977.0,2.0,576.0,0,0
1962,21.0,6,1973,1973,359.0,458.0,483.0,483,504,987,1,5,0,1973.0,1.0,264.0,52,0
1963,21.0,6,1972,1972,422.0,483.0,483.0,483,504,987,1,5,0,1975.0,1.0,352.0,411,0
1964,21.0,5,1972,1972,356.0,350.0,630.0,630,672,1302,2,6,0,1972.0,1.0,264.0,0,0
1965,24.0,6,1975,1975,0.0,286.0,855.0,855,601,1456,2,7,0,1975.0,2.0,460.0,0,0
1966,24.0,7,1977,1977,0.0,378.0,1055.0,1055,0,1055,2,4,0,1977.0,2.0,440.0,0,38
1967,98.0,8,2007,2007,302.0,1012.0,1582.0,1582,0,1582,2,7,0,2007.0,3.0,905.0,209,95
1968,105.0,8,2007,2007,554.0,1728.0,2418.0,2464,0,2464,2,9,1,2007.0,3.0,650.0,358,78
1969,104.0,9,2007,2007,480.0,1375.0,1950.0,1950,0,1950,2,7,1,2007.0,3.0,706.0,156,207
1970,108.0,9,2006,2006,270.0,1420.0,1850.0,1850,898,2748,2,9,1,2006.0,3.0,850.0,212,182
1971,96.0,10,2005,2006,468.0,1082.0,1620.0,1632,1158,2790,2,10,1,2005.0,4.0,1150.0,30,200
1972,102.0,9,2005,2005,368.0,1249.0,1414.0,1414,917,2331,2,9,1,2005.0,3.0,1003.0,192,63
1973,74.0,8,2007,2007,108.0,40.0,948.0,948,1140,2088,2,10,1,2007.0,3.0,656.0,100,24
1974,85.0,8,2004,2004,126.0,856.0,1148.0,1170,1162,2332,2,9,1,2004.0,3.0,756.0,224,142
1975,106.0,10,2003,2003,680.0,2257.0,2535.0,2470,0,2470,1,7,2,2003.0,3.0,789.0,154,65
1976,92.0,8,2003,2004,504.0,1149.0,1603.0,1575,0,1575,2,7,1,2003.0,3.0,732.0,216,28
1977,130.0,8,2001,2002,1110.0,1075.0,1479.0,1515,1134,2649,2,10,1,2001.0,3.0,746.0,0,60
1978,112.0,8,2003,2003,221.0,0.0,1765.0,1804,886,2690,2,9,1,2003.0,3.0,795.0,268,58
1979,58.0,9,2008,2008,492.0,372.0,1858.0,1866,0,1866,2,7,1,2008.0,3.0,870.0,0,48
1980,135.0,7,2005,2005,144.0,20.0,1367.0,1367,0,1367,2,6,1,2005.0,2.0,484.0,0,33
1981,89.0,9,2007,2008,714.0,1204.0,1800.0,1800,0,1800,2,6,1,2008.0,3.0,944.0,210,0
1982,48.0,8,2006,2007,176.0,846.0,1342.0,1342,0,1342,2,6,1,2007.0,2.0,550.0,0,35
1983,48.0,8,2006,2007,196.0,24.0,1342.0,1342,0,1342,2,6,1,2007.0,2.0,550.0,0,35
1984,36.0,7,2003,2004,106.0,0.0,764.0,764,862,1626,2,6,0,2003.0,2.0,474.0,0,27
1985,,7,2003,2003,143.0,1073.0,1415.0,1455,0,1455,2,6,1,2003.0,3.0,644.0,156,20
1986,,7,2004,2004,24.0,1087.0,1393.0,1576,0,1576,2,7,1,2004.0,3.0,668.0,143,20
1987,53.0,7,2007,2008,20.0,0.0,1146.0,1246,0,1246,2,5,1,2007.0,2.0,428.0,100,24
1988,80.0,6,2004,2004,0.0,0.0,789.0,813,702,1515,2,8,1,2004.0,2.0,393.0,0,75
1989,,7,2002,2003,0.0,0.0,840.0,840,880,1720,2,7,1,2002.0,2.0,400.0,138,48
1990,,7,2003,2003,196.0,0.0,847.0,847,1139,1986,2,9,1,2003.0,2.0,434.0,120,48
1991,55.0,7,2007,2008,176.0,876.0,1350.0,1358,0,1358,2,6,1,2008.0,2.0,484.0,192,26
1992,71.0,7,2000,2001,647.0,544.0,982.0,1008,884,1892,2,8,1,2000.0,2.0,431.0,108,0
1993,,7,2002,2002,,0.0,707.0,707,707,1414,2,6,1,2002.0,2.0,403.0,100,35
1994,41.0,7,1999,2000,0.0,870.0,1037.0,1037,1285,2322,2,8,1,1999.0,2.0,400.0,144,44
1995,77.0,7,1999,1999,0.0,0.0,831.0,873,778,1651,2,7,1,1999.0,2.0,450.0,0,103
1996,84.0,8,1997,1997,1290.0,0.0,1173.0,1182,1017,2199,2,9,1,1997.0,2.0,516.0,0,131
1997,,9,2000,2000,295.0,0.0,1519.0,1533,639,2172,2,8,1,2000.0,3.0,687.0,162,153
1998,136.0,8,1998,1998,495.0,1660.0,1982.0,2006,0,2006,2,5,1,1998.0,3.0,938.0,144,33
1999,97.0,7,1996,1997,0.0,851.0,1064.0,1064,1061,2125,2,12,2,1996.0,2.0,576.0,168,0
2000,,8,1995,1995,466.0,0.0,1242.0,1251,1250,2501,2,9,1,1995.0,3.0,751.0,192,87
2001,91.0,7,1993,1994,320.0,228.0,1080.0,1108,1089,2197,2,9,1,1993.0,3.0,783.0,385,99
2002,74.0,7,2006,2006,128.0,1096.0,1578.0,1578,0,1578,2,7,1,2006.0,3.0,642.0,0,26
2003,73.0,8,2007,2007,156.0,0.0,1341.0,1341,520,1861,3,7,1,2007.0,3.0,851.0,144,60
2004,80.0,8,2007,2008,310.0,729.0,955.0,955,919,1874,2,8,1,2007.0,3.0,880.0,168,108
2005,87.0,8,2006,2007,,666.0,1460.0,1460,0,1460,2,6,1,2006.0,2.0,480.0,0,20
2006,72.0,8,2007,2008,0.0,24.0,1363.0,1372,0,1372,2,6,0,2008.0,2.0,588.0,192,113
2007,85.0,8,2007,2007,292.0,0.0,1660.0,1660,0,1660,2,7,1,2007.0,3.0,660.0,133,120
2008,62.0,7,2007,2008,210.0,902.0,1218.0,1218,0,1218,2,6,0,2008.0,2.0,462.0,168,168
2009,68.0,6,2003,2003,0.0,80.0,835.0,835,861,1696,2,7,0,2003.0,2.0,542.0,143,66
2010,67.0,7,2003,2004,95.0,0.0,835.0,835,828,1663,2,8,0,2003.0,2.0,478.0,168,68
2011,63.0,6,2005,2006,126.0,80.0,1175.0,1175,0,1175,1,6,0,,0.0,0.0,0,90
2012,81.0,7,2007,2007,0.0,0.0,1162.0,1162,0,1162,2,6,0,2007.0,2.0,483.0,0,32
2013,65.0,6,1995,1995,38.0,362.0,754.0,754,855,1609,2,6,0,1995.0,2.0,525.0,0,70
2014,50.0,6,1993,1994,120.0,602.0,886.0,886,794,1680,2,7,0,1993.0,2.0,474.0,144,96
2015,43.0,7,1994,1995,145.0,537.0,832.0,832,825,1657,2,6,0,1994.0,2.0,483.0,144,74
2016,65.0,6,2001,2001,0.0,472.0,827.0,827,850,1677,2,7,0,2001.0,2.0,627.0,0,68
2017,75.0,7,1992,1992,0.0,397.0,836.0,844,893,1737,2,7,0,1992.0,2.0,506.0,192,85
2018,70.0,5,1963,1963,0.0,53.0,984.0,984,0,984,1,5,1,1963.0,1.0,384.0,145,56
2019,75.0,5,1961,2007,0.0,764.0,864.0,864,0,864,1,5,1,1962.0,1.0,420.0,132,0
2020,65.0,5,1968,1968,0.0,890.0,890.0,890,0,890,1,5,0,1970.0,1.0,308.0,0,0
2021,60.0,5,1963,1963,0.0,489.0,864.0,864,0,864,1,5,0,1963.0,1.0,276.0,0,0
2022,95.0,6,1974,1974,144.0,800.0,1430.0,1430,0,1430,2,6,2,1974.0,2.0,484.0,117,108
2023,70.0,5,1972,1972,0.0,190.0,1001.0,1001,640,1641,2,5,1,1972.0,2.0,490.0,0,0
2024,,6,1990,1991,304.0,704.0,930.0,1364,1319,2683,2,9,2,1990.0,2.0,473.0,237,251
2025,105.0,9,1993,1994,568.0,520.0,1848.0,1827,959,2786,2,10,1,1993.0,2.0,636.0,294,49
2026,37.0,7,2004,2005,0.0,24.0,1235.0,1245,0,1245,2,5,0,2004.0,2.0,495.0,0,100
2027,30.0,6,2005,2005,0.0,390.0,600.0,600,600,1200,2,5,0,2005.0,2.0,480.0,0,166
2028,30.0,7,2007,2007,0.0,0.0,689.0,703,689,1392,2,5,0,2007.0,2.0,540.0,0,102
2029,24.0,6,1999,1999,216.0,550.0,744.0,757,792,1549,2,6,0,1999.0,2.0,440.0,0,32
2030,,9,2000,2000,260.0,1027.0,1614.0,1638,0,1638,2,5,1,2000.0,2.0,495.0,230,68
2031,,9,2001,2001,179.0,1004.0,1310.0,1310,0,1310,1,5,1,2001.0,2.0,545.0,277,45
2032,42.0,9,2001,2001,0.0,964.0,1419.0,1419,0,1419,1,5,1,2001.0,2.0,588.0,155,58
2033,35.0,9,1999,2000,260.0,1141.0,1557.0,1557,0,1557,2,5,1,1999.0,2.0,484.0,124,113
2034,24.0,7,1999,2000,216.0,600.0,672.0,684,720,1404,2,5,0,1999.0,2.0,462.0,20,0
2035,79.0,7,2001,2001,513.0,681.0,858.0,872,917,1789,2,7,1,2001.0,2.0,546.0,0,0
2036,24.0,8,1999,1999,466.0,612.0,960.0,962,624,1586,2,7,0,1999.0,2.0,480.0,169,0
2037,24.0,8,1999,2000,456.0,813.0,960.0,962,645,1607,2,7,0,2000.0,2.0,480.0,169,0
2038,36.0,10,1998,1999,0.0,128.0,970.0,1469,924,2393,2,7,1,1998.0,2.0,846.0,0,90
2039,22.0,8,1995,1995,0.0,560.0,1230.0,1239,0,1239,1,4,1,1995.0,2.0,477.0,172,24
2040,,9,1977,1977,1050.0,410.0,994.0,1599,1345,2944,2,9,1,1977.0,3.0,864.0,140,70
2041,103.0,8,1976,2007,0.0,1044.0,1426.0,1671,0,1671,3,6,1,1976.0,2.0,550.0,280,90
2042,,7,2002,2002,,0.0,952.0,952,860,1812,2,7,1,2002.0,2.0,469.0,144,112
2043,,6,1969,1969,0.0,828.0,1427.0,1427,0,1427,2,7,0,1969.0,2.0,516.0,0,0
2044,85.0,6,1968,1968,0.0,301.0,1740.0,1740,0,1740,1,8,1,1968.0,2.0,512.0,25,0
2045,,7,1967,1967,0.0,603.0,1620.0,1620,0,1620,2,8,1,1967.0,2.0,578.0,0,62
2046,75.0,5,1965,1965,0.0,0.0,1625.0,1625,0,1625,2,8,0,1965.0,2.0,484.0,0,0
2047,73.0,5,1968,1968,0.0,732.0,732.0,732,732,1464,1,7,0,1968.0,2.0,470.0,0,40
2048,65.0,5,1965,2005,0.0,260.0,912.0,925,0,925,1,5,0,1978.0,2.0,576.0,233,0
2049,72.0,5,1965,1965,0.0,0.0,1728.0,1728,0,1728,2,10,0,1987.0,2.0,576.0,0,0
2050,,7,1971,1971,0.0,583.0,825.0,845,825,1670,1,7,0,1971.0,2.0,464.0,0,0
2051,74.0,5,1956,1956,0.0,0.0,0.0,1014,0,1014,1,6,0,1956.0,1.0,267.0,0,0
2052,90.0,5,1961,1961,0.0,0.0,1114.0,1114,0,1114,1,5,0,1961.0,2.0,451.0,0,0
2053,,5,1960,2000,0.0,528.0,1118.0,1118,0,1118,1,6,0,1960.0,1.0,264.0,290,0
2054,50.0,4,1937,1950,0.0,120.0,348.0,453,453,906,1,5,0,1937.0,1.0,231.0,0,0
2055,80.0,5,1960,1960,203.0,658.0,1296.0,1496,0,1496,2,6,0,1960.0,2.0,450.0,0,22
2056,80.0,5,1950,2006,0.0,32.0,572.0,1337,0,1337,1,7,1,1950.0,1.0,264.0,0,192
2057,63.0,5,1953,1953,88.0,531.0,1036.0,1036,0,1036,1,5,0,1953.0,1.0,312.0,120,24
2058,90.0,6,1966,1999,410.0,575.0,1104.0,1104,884,1988,2,9,1,1966.0,2.0,480.0,0,230
2059,74.0,5,1957,1957,143.0,621.0,1176.0,1176,0,1176,1,6,2,1957.0,1.0,292.0,0,88
2060,82.0,5,1959,1998,0.0,1053.0,1248.0,1440,0,1440,2,7,0,1959.0,1.0,480.0,150,0
2061,90.0,6,1958,1958,187.0,958.0,1395.0,1570,0,1570,1,5,1,1958.0,2.0,441.0,490,0
2062,75.0,5,1956,1958,0.0,774.0,1104.0,1104,0,1104,1,5,0,1956.0,1.0,384.0,0,0
2063,60.0,5,1952,1952,52.0,148.0,720.0,882,0,882,1,4,0,1952.0,1.0,240.0,0,0
2064,102.0,5,1953,1953,84.0,500.0,1152.0,1152,0,1152,1,6,0,1971.0,2.0,636.0,0,0
2065,,5,1953,1953,0.0,624.0,984.0,950,0,950,1,5,0,1953.0,2.0,400.0,0,32
2066,95.0,6,1957,1957,360.0,0.0,998.0,1790,0,1790,2,6,2,1957.0,2.0,540.0,0,40
2067,71.0,5,1957,1982,0.0,0.0,0.0,1764,0,1764,2,7,1,1957.0,1.0,301.0,0,72
2068,76.0,5,1957,1957,0.0,0.0,1824.0,1824,0,1824,2,9,0,1958.0,2.0,484.0,0,0
2069,60.0,4,1948,1950,0.0,0.0,0.0,869,0,869,1,3,0,1948.0,1.0,390.0,0,0
2070,45.0,5,1925,1950,0.0,0.0,747.0,747,412,1159,1,5,0,1932.0,1.0,288.0,84,0
2071,60.0,4,1940,2005,0.0,0.0,672.0,672,0,672,1,4,0,1997.0,1.0,308.0,88,108
2072,60.0,5,1922,1950,0.0,0.0,892.0,1254,182,1436,1,7,1,1968.0,4.0,1488.0,0,0
2073,78.0,5,1968,1968,0.0,744.0,912.0,1044,0,1044,1,5,1,1990.0,2.0,372.0,200,48
2074,76.0,7,1958,2001,125.0,637.0,1312.0,1312,0,1312,1,6,1,1958.0,2.0,495.0,0,304
2075,,6,1960,1993,276.0,697.0,1081.0,1081,0,1081,1,5,0,1960.0,1.0,401.0,36,82
2076,60.0,5,1951,1951,0.0,432.0,876.0,876,0,876,1,5,1,1972.0,2.0,576.0,0,0
2077,80.0,5,1959,1959,0.0,476.0,1256.0,1256,0,1256,1,6,0,1959.0,1.0,311.0,0,240
2078,80.0,5,1962,1962,0.0,520.0,1027.0,1027,0,1027,1,6,0,1962.0,1.0,299.0,0,0
2079,60.0,6,1948,1950,0.0,315.0,768.0,819,501,1320,2,5,0,1994.0,2.0,576.0,108,0
2080,64.0,6,1954,1954,0.0,0.0,936.0,984,0,984,1,4,0,1954.0,1.0,280.0,0,0
2081,60.0,6,1954,1954,0.0,673.0,854.0,854,424,1278,1,6,0,1954.0,1.0,240.0,0,0
2082,113.0,5,1961,1961,0.0,0.0,1800.0,1800,0,1800,2,10,0,,0.0,0.0,0,0
2083,60.0,5,1955,1967,0.0,370.0,768.0,1024,564,1588,1,6,0,1955.0,2.0,480.0,0,0
2084,60.0,5,1954,1954,0.0,0.0,825.0,825,0,825,1,4,0,1954.0,1.0,350.0,0,0
2085,69.0,5,1963,1963,0.0,0.0,1117.0,1117,0,1117,1,6,0,1963.0,1.0,264.0,0,0
2086,56.0,6,2008,2008,0.0,96.0,192.0,1133,0,1133,1,7,0,2008.0,1.0,308.0,0,175
2087,57.0,5,1948,2005,0.0,0.0,780.0,948,375,1323,1,6,0,1948.0,2.0,400.0,0,0
2088,80.0,5,1910,2003,0.0,0.0,680.0,680,680,1360,1,6,0,1910.0,1.0,330.0,192,50
2089,60.0,5,1940,1950,0.0,0.0,672.0,672,0,672,1,4,0,1950.0,1.0,256.0,0,0
2090,60.0,6,1915,2005,0.0,0.0,728.0,728,728,1456,1,7,0,1915.0,1.0,308.0,0,0
2091,63.0,4,1910,1996,0.0,0.0,828.0,828,658,1594,2,9,0,,0.0,0.0,0,172
2092,63.0,4,1940,1985,0.0,0.0,801.0,1095,561,1656,2,8,0,1958.0,2.0,440.0,187,0
2093,81.0,5,1920,1950,0.0,360.0,936.0,960,780,1740,1,6,1,1920.0,1.0,225.0,0,0
2094,60.0,7,1920,2006,0.0,0.0,931.0,1027,0,1027,1,5,1,,0.0,0.0,0,28
2095,60.0,6,1940,1950,0.0,590.0,884.0,884,552,1436,2,8,2,1940.0,2.0,828.0,0,0
2096,60.0,5,1910,1950,0.0,0.0,481.0,899,0,899,1,5,0,1930.0,1.0,200.0,0,0
2097,44.0,5,1890,1996,0.0,0.0,684.0,684,396,1080,1,5,0,,0.0,0.0,0,165
2098,75.0,5,1946,1950,0.0,445.0,904.0,904,595,1499,1,5,1,1959.0,3.0,869.0,0,20
2099,62.0,2,1946,1950,0.0,0.0,407.0,407,0,407,1,3,0,1949.0,1.0,297.0,76,0
2100,103.0,3,1949,1992,0.0,0.0,448.0,1588,0,1588,2,6,0,,0.0,0.0,0,0
2101,69.0,5,1900,2006,0.0,0.0,797.0,830,797,1627,2,10,0,1950.0,2.0,420.0,192,0
2102,53.0,7,1920,1965,0.0,116.0,624.0,730,720,1450,1,7,0,1935.0,1.0,288.0,0,192
2103,69.0,5,1900,2003,0.0,0.0,346.0,709,308,1017,1,5,0,1961.0,1.0,308.0,0,0
2104,60.0,5,1920,1960,0.0,234.0,973.0,1377,973,2350,2,10,0,1930.0,2.0,393.0,0,0
2105,60.0,5,1905,2005,0.0,0.0,572.0,884,656,1540,1,7,0,,0.0,0.0,240,77
2106,60.0,2,1920,1950,0.0,0.0,723.0,723,363,1086,1,5,0,1920.0,2.0,400.0,0,24
2107,60.0,7,1890,1999,0.0,0.0,1313.0,1313,1182,2495,2,10,1,1950.0,2.0,342.0,0,299
2108,65.0,5,1959,1959,164.0,200.0,984.0,984,0,984,1,5,0,1959.0,1.0,308.0,0,0
2109,52.0,4,1958,2006,0.0,0.0,869.0,1093,0,1093,1,5,0,1959.0,1.0,308.0,0,0
2110,55.0,5,1928,1983,0.0,406.0,1008.0,1143,0,1143,1,5,1,1992.0,1.0,288.0,265,0
2111,,7,1945,1950,0.0,0.0,672.0,1195,473,1668,1,8,0,1945.0,1.0,252.0,210,0
2112,,5,1935,1950,0.0,175.0,1024.0,1144,594,1738,2,6,1,1950.0,1.0,240.0,0,30
2113,50.0,5,1941,2006,0.0,600.0,672.0,832,378,1210,1,6,0,1941.0,1.0,240.0,0,0
2114,59.0,6,1900,2000,0.0,0.0,554.0,736,554,1290,1,6,0,1926.0,1.0,200.0,38,112
2115,50.0,6,1940,1989,0.0,521.0,981.0,1014,658,1672,1,6,1,1940.0,1.0,240.0,0,11
2116,50.0,5,1924,2003,0.0,0.0,949.0,949,0,949,1,5,1,1924.0,2.0,370.0,0,0
2117,50.0,6,1937,2000,0.0,201.0,825.0,825,672,1497,2,5,0,2004.0,1.0,672.0,272,0
2118,50.0,6,1939,1950,0.0,264.0,739.0,874,468,1342,2,7,1,1939.0,1.0,240.0,0,0
2119,50.0,6,1926,1950,0.0,0.0,992.0,1013,0,1013,1,6,0,1926.0,1.0,160.0,0,0
2120,60.0,5,1920,1997,0.0,68.0,565.0,565,651,1216,1,6,1,1920.0,1.0,355.0,0,0
2121,99.0,4,1946,1950,0.0,,,896,0,896,1,4,0,1946.0,1.0,280.0,0,0
2122,52.0,4,1929,1950,0.0,80.0,704.0,624,512,1136,1,6,0,1990.0,1.0,336.0,0,365
2123,,5,1945,1995,0.0,0.0,0.0,808,0,808,1,6,0,1925.0,1.0,164.0,0,48
2124,52.0,7,1939,1950,0.0,300.0,989.0,1245,764,2009,2,7,1,1939.0,2.0,400.0,0,20
2125,51.0,5,1923,1950,0.0,203.0,1100.0,1226,676,1902,2,7,0,1960.0,2.0,576.0,0,139
2126,60.0,6,1915,2004,0.0,0.0,810.0,1170,546,1716,2,8,0,1970.0,2.0,672.0,0,195
2127,57.0,6,1910,1983,0.0,196.0,1242.0,1242,742,1984,2,8,0,,1.0,360.0,64,0
2128,63.0,6,1910,1950,0.0,0.0,796.0,825,784,1609,1,7,0,1910.0,1.0,228.0,0,182
2129,,6,1930,1950,0.0,0.0,768.0,768,0,768,1,4,0,1930.0,2.0,440.0,0,0
2130,60.0,6,1952,1952,0.0,372.0,768.0,768,768,1536,1,7,0,1952.0,1.0,308.0,0,216
2131,60.0,6,1938,1958,0.0,0.0,1272.0,1272,0,1969,2,9,1,1938.0,2.0,400.0,0,34
2132,,5,1915,1978,0.0,0.0,880.0,880,428,1308,2,6,0,1950.0,2.0,400.0,0,0
2133,60.0,6,1925,1992,0.0,0.0,1040.0,1040,0,1040,1,5,0,1993.0,2.0,320.0,0,132
2134,62.0,6,1925,1950,0.0,121.0,768.0,788,448,1236,2,6,1,1985.0,1.0,384.0,0,0
2135,60.0,5,1912,1991,0.0,0.0,451.0,759,0,759,1,5,0,1997.0,2.0,576.0,40,0
2136,60.0,3,1915,1950,0.0,0.0,536.0,808,536,1344,2,8,0,,0.0,0.0,42,0
2137,82.0,5,1947,1993,0.0,0.0,1046.0,1054,0,1054,1,6,0,1947.0,1.0,240.0,0,60
2138,,5,1963,1963,0.0,784.0,981.0,1075,0,1075,1,6,0,1996.0,2.0,440.0,64,0
2139,80.0,6,1978,1978,39.0,528.0,1008.0,1096,0,1096,1,6,1,1978.0,2.0,484.0,168,0
2140,68.0,5,1967,2005,0.0,758.0,992.0,992,0,992,1,6,0,1967.0,1.0,294.0,204,0
2141,,6,1978,1978,40.0,450.0,450.0,1034,0,1034,1,6,1,1978.0,2.0,504.0,311,0
2142,,5,1967,1967,340.0,221.0,1073.0,1073,0,1073,1,6,0,1967.0,1.0,270.0,0,90
2143,,5,1984,1984,0.0,104.0,1060.0,1126,0,1126,1,5,0,1984.0,2.0,506.0,178,0
2144,60.0,5,1920,1950,0.0,1300.0,1300.0,1140,0,1140,1,6,0,1920.0,2.0,400.0,0,0
2145,94.0,5,1963,2003,0.0,634.0,960.0,960,0,960,1,6,0,1963.0,1.0,300.0,168,0
2146,88.0,6,1956,1956,0.0,776.0,988.0,1188,0,1188,1,4,1,1956.0,2.0,621.0,102,89
2147,,5,1960,1960,275.0,988.0,988.0,1721,0,1721,2,7,2,1960.0,2.0,626.0,50,84
2148,63.0,5,1941,1973,0.0,336.0,576.0,864,486,1350,1,6,0,1973.0,3.0,627.0,0,0
2149,,5,1970,1970,0.0,704.0,864.0,904,0,904,1,5,0,1979.0,3.0,912.0,143,0
2150,82.0,7,1979,1979,0.0,599.0,1524.0,1524,0,1524,2,7,2,1979.0,2.0,478.0,140,0
2151,50.0,7,1948,1950,0.0,0.0,570.0,617,462,1079,1,5,1,1948.0,1.0,249.0,135,0
2152,85.0,5,1940,2007,0.0,1035.0,1580.0,1518,0,1518,1,5,2,,0.0,0.0,0,39
2153,68.0,5,1956,1956,0.0,870.0,1509.0,1509,0,1509,1,6,1,1956.0,1.0,322.0,158,0
2154,50.0,5,1975,1975,0.0,864.0,864.0,864,0,864,1,4,0,,0.0,0.0,0,0
2155,50.0,6,1962,2001,216.0,324.0,621.0,621,648,1269,1,7,0,1962.0,1.0,280.0,0,236
2156,,6,1995,2002,190.0,779.0,1077.0,1093,1721,2814,2,9,1,1995.0,2.0,614.0,48,32
2157,80.0,7,1994,1994,251.0,1271.0,1602.0,1626,0,1626,2,7,1,1994.0,2.0,534.0,424,40
2158,,7,1993,1994,0.0,355.0,812.0,1101,1099,2200,2,9,1,1993.0,2.0,453.0,168,98
2159,85.0,7,1996,1996,0.0,0.0,672.0,1302,735,2037,2,8,1,1996.0,2.0,472.0,100,33
2160,65.0,7,2007,2007,0.0,0.0,628.0,628,728,1356,2,6,1,2007.0,2.0,484.0,100,24
2161,65.0,8,2007,2007,156.0,0.0,1615.0,1615,0,1615,2,7,1,2007.0,3.0,864.0,168,30
2162,91.0,9,2008,2008,554.0,2085.0,2271.0,2276,0,2276,2,7,2,2008.0,3.0,1348.0,0,0
2163,91.0,9,2008,2008,402.0,1153.0,1751.0,1766,0,1766,2,8,2,2008.0,3.0,874.0,216,36
2164,,8,1995,1995,302.0,770.0,1401.0,1511,0,1511,2,6,1,1995.0,3.0,811.0,168,42
2165,,6,1966,1966,0.0,262.0,1182.0,1643,0,1643,2,6,1,1966.0,2.0,438.0,339,0
2166,65.0,5,1994,1994,0.0,722.0,990.0,990,0,990,1,5,0,1997.0,2.0,528.0,168,0
2167,,7,1997,1998,150.0,1308.0,1418.0,1418,0,1418,2,5,1,1997.0,2.0,558.0,208,110
2168,,6,1997,1997,128.0,688.0,864.0,872,899,1771,2,6,0,1997.0,2.0,600.0,0,96
2169,68.0,7,2000,2000,120.0,527.0,782.0,782,870,1652,2,6,0,2000.0,2.0,532.0,0,70
2170,75.0,7,2000,2001,0.0,663.0,928.0,928,895,1823,2,6,0,2000.0,2.0,626.0,192,36
2171,,5,1978,1978,180.0,781.0,864.0,1174,0,1174,1,5,0,1978.0,2.0,528.0,211,0
2172,,5,1975,1975,176.0,294.0,1076.0,1076,0,1076,1,5,1,1985.0,2.0,576.0,0,0
2173,40.0,5,1975,2001,0.0,88.0,864.0,1558,0,1558,2,5,0,1975.0,2.0,440.0,140,0
2174,,7,2001,2001,227.0,0.0,1257.0,1290,871,2161,2,8,1,2001.0,2.0,570.0,0,84
2175,,9,2001,2002,134.0,1194.0,1357.0,1366,581,1947,2,7,1,2001.0,3.0,725.0,168,116
2176,,8,2002,2003,240.0,1538.0,1778.0,1786,0,1786,2,6,1,2002.0,3.0,715.0,182,35
2177,41.0,7,2003,2003,0.0,0.0,1129.0,1129,1198,2327,2,9,1,2003.0,2.0,596.0,0,57
2178,96.0,8,1999,2000,192.0,0.0,850.0,886,878,1764,2,7,1,1999.0,2.0,560.0,120,29
2179,,6,2004,2004,205.0,662.0,848.0,848,0,848,1,3,0,2004.0,2.0,420.0,140,0
2180,83.0,6,1997,1998,0.0,1593.0,1838.0,1838,0,1838,2,8,0,1998.0,3.0,721.0,160,67
