Id,LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
489,60.0,5,1900,1970,0.0,664.0,954.0,1766,648,2414,2,10,1,1970.0,2.0,520.0,142,0
490,21.0,4,1970,2002,0.0,515.0,630.0,630,0,630,1,3,0,1970.0,1.0,286.0,0,0
491,,5,1976,1976,0.0,0.0,264.0,616,688,1304,1,4,1,1976.0,1.0,336.0,141,24
492,79.0,6,1941,1950,0.0,403.0,806.0,958,620,1578,1,5,2,1941.0,1.0,240.0,0,0
493,105.0,6,2006,2006,0.0,0.0,728.0,728,728,1456,2,8,0,2006.0,2.0,429.0,0,0
494,70.0,5,1960,1960,0.0,374.0,1269.0,1269,0,1269,1,6,1,1964.0,1.0,308.0,0,0
495,50.0,5,1938,1996,0.0,0.0,190.0,886,0,886,1,4,0,1938.0,1.0,273.0,144,20
496,60.0,4,1920,1950,0.0,495.0,720.0,720,0,720,1,4,0,,0.0,0.0,0,523
497,,8,1992,1993,0.0,1231.0,3200.0,3228,0,3228,3,10,1,1992.0,2.0,546.0,264,75
498,60.0,7,1925,1950,0.0,329.0,1026.0,1133,687,1820,2,8,0,1925.0,1.0,240.0,0,100
499,65.0,5,1967,2004,89.0,450.0,864.0,899,0,899,1,5,0,1967.0,1.0,288.0,64,0
500,70.0,5,1958,1985,0.0,111.0,912.0,912,0,912,1,5,0,1958.0,1.0,297.0,12,285
501,21.0,6,1973,1973,285.0,356.0,672.0,672,546,1218,1,7,0,1973.0,1.0,264.0,144,28
502,75.0,7,2005,2005,0.0,400.0,866.0,866,902,1768,2,7,0,2005.0,2.0,603.0,0,108
503,70.0,5,1965,1965,0.0,698.0,1214.0,1214,0,1214,1,6,0,1965.0,2.0,461.0,0,0
504,100.0,7,1959,1997,0.0,1247.0,1501.0,1801,0,1801,2,6,2,1959.0,2.0,484.0,0,54
505,24.0,6,1974,1974,0.0,257.0,855.0,855,467,1322,2,6,1,1974.0,2.0,440.0,260,0
506,60.0,5,1952,1952,360.0,0.0,960.0,960,1000,1960,2,10,0,1952.0,2.0,400.0,0,0
507,80.0,8,1993,1994,125.0,380.0,777.0,1065,846,1911,2,8,1,1993.0,2.0,471.0,182,81
508,75.0,6,2009,2009,0.0,27.0,1218.0,1218,0,1218,2,4,0,2009.0,2.0,676.0,0,102
509,60.0,7,1928,2005,0.0,141.0,689.0,689,689,1378,2,7,1,1928.0,2.0,360.0,0,0
510,80.0,5,1959,1959,132.0,991.0,1041.0,1041,0,1041,1,6,0,1959.0,1.0,270.0,224,88
511,75.0,5,1951,2000,70.0,650.0,1008.0,1363,0,1363,1,6,2,1951.0,1.0,288.0,324,42
512,40.0,7,2005,2006,94.0,0.0,1368.0,1368,0,1368,2,6,1,2005.0,2.0,474.0,132,35
513,70.0,5,1958,1958,0.0,521.0,864.0,864,0,864,1,5,0,1964.0,2.0,624.0,0,0
514,71.0,6,1983,1983,0.0,336.0,1084.0,1080,0,1080,1,5,0,1983.0,2.0,484.0,120,0
515,55.0,5,1926,1950,0.0,0.0,768.0,789,0,789,1,5,0,1926.0,1.0,200.0,0,0
516,94.0,10,2009,2009,305.0,1436.0,2006.0,2020,0,2020,2,9,1,2009.0,3.0,900.0,156,54
517,,6,1972,1972,333.0,0.0,689.0,1378,741,2119,2,7,1,1972.0,2.0,583.0,0,104
518,79.0,7,1996,1997,921.0,0.0,1264.0,1277,1067,2344,2,7,1,1996.0,3.0,889.0,220,0
519,,6,1998,1998,0.0,706.0,794.0,882,914,1796,2,7,0,1998.0,2.0,546.0,0,36
520,53.0,7,1926,2004,0.0,0.0,1276.0,1276,804,2080,1,9,2,1926.0,1.0,282.0,0,0
521,60.0,4,1900,2000,0.0,0.0,0.0,694,600,1294,2,7,0,,0.0,0.0,220,114
522,90.0,6,1957,1957,0.0,777.0,1244.0,1244,0,1244,1,6,2,1957.0,1.0,336.0,0,40
523,50.0,6,1947,1950,0.0,399.0,1004.0,1004,660,1664,2,7,2,1950.0,2.0,420.0,0,24
524,130.0,10,2007,2008,762.0,2260.0,3138.0,3138,1538,4676,3,11,1,2007.0,3.0,884.0,208,406
525,95.0,7,1996,1997,594.0,719.0,1379.0,1383,1015,2398,2,8,1,1996.0,3.0,834.0,239,60
526,62.0,7,2005,2005,0.0,0.0,1257.0,1266,0,1266,2,6,1,2005.0,2.0,453.0,38,144
527,70.0,5,1956,2000,0.0,377.0,928.0,928,0,928,1,4,0,1956.0,1.0,252.0,261,0
528,67.0,9,2008,2008,268.0,1330.0,1452.0,1476,1237,2713,2,11,1,2008.0,3.0,858.0,126,66
529,58.0,4,1920,2002,0.0,348.0,528.0,605,0,605,1,5,0,,0.0,0.0,0,0
530,,6,1957,1975,,1219.0,2035.0,2515,0,2515,3,9,2,1975.0,2.0,484.0,0,0
531,85.0,6,1988,1989,219.0,783.0,1461.0,1509,0,1509,2,5,1,1988.0,2.0,600.0,224,0
532,60.0,6,1920,1999,0.0,0.0,611.0,751,611,1362,2,6,0,1920.0,2.0,502.0,0,0
533,60.0,5,1955,2007,0.0,0.0,0.0,827,0,827,1,5,1,1967.0,1.0,392.0,0,0
534,50.0,1,1946,1950,0.0,0.0,0.0,334,0,334,1,2,0,,0.0,0.0,0,0
535,74.0,8,2004,2004,0.0,0.0,707.0,707,707,1414,2,6,1,2004.0,2.0,403.0,100,35
536,70.0,5,1910,1991,0.0,969.0,1117.0,820,527,1347,1,5,0,,0.0,0.0,85,0
537,57.0,7,1998,1999,0.0,0.0,880.0,880,844,1724,2,8,0,1998.0,2.0,527.0,120,155
538,,4,1972,1972,0.0,600.0,864.0,864,0,864,1,5,0,1980.0,2.0,576.0,216,0
539,,5,1968,1968,188.0,673.0,1051.0,1159,0,1159,1,7,1,1968.0,1.0,336.0,466,0
540,,8,2001,2002,479.0,1358.0,1581.0,1601,0,1601,2,6,1,2001.0,2.0,670.0,180,0
541,85.0,9,2006,2006,584.0,1260.0,1838.0,1838,0,1838,2,8,1,2006.0,3.0,765.0,270,68
542,,8,2000,2000,72.0,0.0,969.0,997,1288,2285,2,8,1,2000.0,3.0,648.0,0,56
543,78.0,7,1998,1999,0.0,144.0,1650.0,1680,0,1680,2,7,1,1998.0,2.0,583.0,78,73
544,34.0,7,1998,1998,182.0,584.0,723.0,767,0,767,1,4,0,1998.0,1.0,367.0,120,40
545,58.0,7,2006,2006,0.0,554.0,654.0,664,832,1496,2,7,1,2006.0,2.0,426.0,100,24
546,,7,1988,1988,178.0,1002.0,1204.0,1377,806,2183,2,9,0,1988.0,3.0,786.0,0,0
547,70.0,6,1923,1950,0.0,300.0,1065.0,915,720,1635,1,6,1,1950.0,2.0,440.0,0,38
548,54.0,5,1970,1970,0.0,619.0,768.0,768,0,768,1,5,0,1987.0,2.0,624.0,104,0
549,49.0,5,1955,1995,0.0,180.0,825.0,825,0,825,1,4,0,1963.0,2.0,720.0,140,50
550,75.0,7,2003,2004,0.0,0.0,912.0,912,1182,2094,2,8,1,2003.0,2.0,615.0,182,182
551,53.0,6,1977,1977,0.0,559.0,1069.0,1069,0,1069,2,4,0,1977.0,2.0,440.0,0,55
552,50.0,5,1957,1957,0.0,308.0,928.0,928,0,928,1,5,0,1957.0,1.0,288.0,0,0
553,87.0,8,2006,2006,250.0,0.0,1709.0,1717,0,1717,2,7,1,2006.0,3.0,908.0,169,39
554,67.0,4,1949,2003,0.0,0.0,0.0,1126,0,1126,2,5,0,2002.0,2.0,520.0,0,96
555,85.0,7,2003,2004,292.0,866.0,998.0,1006,1040,2046,2,8,1,2003.0,3.0,871.0,320,62
556,58.0,5,1922,1950,0.0,0.0,993.0,1048,0,1048,1,5,1,1922.0,1.0,280.0,0,0
557,69.0,5,1957,1957,0.0,895.0,1092.0,1092,0,1092,1,6,1,1957.0,1.0,299.0,268,0
558,60.0,4,1920,1950,0.0,637.0,637.0,897,439,1336,1,7,0,1994.0,1.0,570.0,0,47
559,57.0,7,1996,1997,0.0,604.0,729.0,729,717,1446,2,6,1,1996.0,2.0,406.0,264,22
560,,7,2003,2004,18.0,0.0,1374.0,1557,0,1557,2,7,1,2003.0,2.0,420.0,143,20
561,,5,1957,1996,180.0,1302.0,1392.0,1392,0,1392,1,5,1,1957.0,2.0,528.0,0,0
562,77.0,5,1974,1975,0.0,1071.0,1389.0,1389,0,1389,1,6,1,1975.0,2.0,418.0,240,38
563,63.0,5,1940,1969,0.0,290.0,996.0,996,0,996,1,6,1,,0.0,0.0,144,0
564,66.0,6,1918,1950,0.0,0.0,1163.0,1163,511,1674,2,8,1,1955.0,2.0,396.0,72,36
565,,7,1992,2000,0.0,728.0,1095.0,1166,1129,2295,2,9,1,1992.0,2.0,590.0,0,40
566,66.0,6,1915,1950,0.0,0.0,806.0,841,806,1647,1,6,0,1920.0,1.0,216.0,0,66
567,77.0,9,2005,2007,245.0,0.0,1122.0,1134,1370,2504,2,11,1,2005.0,3.0,656.0,144,39
568,70.0,7,2004,2004,168.0,2.0,1517.0,1535,0,1535,2,7,0,2004.0,2.0,532.0,0,0
569,79.0,8,1983,2009,0.0,1441.0,1496.0,1496,636,2132,1,5,1,1983.0,2.0,612.0,349,40
570,,5,1979,1979,0.0,943.0,943.0,943,0,943,1,4,2,1979.0,2.0,600.0,42,0
571,74.0,5,1965,1965,108.0,231.0,1728.0,1728,0,1728,2,10,0,1987.0,2.0,576.0,0,0
572,60.0,6,1959,1959,207.0,414.0,864.0,864,0,864,1,4,0,1959.0,1.0,288.0,168,0
573,83.0,7,2009,2009,0.0,0.0,846.0,846,846,1692,2,6,0,2009.0,2.0,650.0,208,114
574,76.0,7,2000,2000,0.0,0.0,384.0,774,656,1430,2,8,1,2000.0,2.0,400.0,100,0
575,70.0,5,1971,2005,82.0,349.0,372.0,576,533,1109,1,5,0,1971.0,1.0,288.0,35,0
576,80.0,5,1947,1950,0.0,442.0,832.0,832,384,1216,1,6,0,1947.0,1.0,336.0,158,0
577,52.0,7,1928,1950,0.0,0.0,861.0,877,600,1477,2,6,1,1928.0,1.0,216.0,0,50
578,96.0,5,1966,1966,97.0,328.0,1164.0,1320,0,1320,1,6,2,1966.0,2.0,564.0,160,68
579,34.0,7,2007,2007,0.0,0.0,689.0,703,689,1392,2,5,0,2007.0,2.0,540.0,0,102
580,81.0,5,1954,1954,335.0,0.0,1050.0,1050,745,1795,2,7,0,1954.0,1.0,352.0,0,0
581,,6,1960,1987,85.0,594.0,1144.0,1429,0,1429,1,7,2,1960.0,2.0,572.0,216,110
582,98.0,8,2008,2009,306.0,0.0,2042.0,2042,0,2042,2,8,1,2009.0,3.0,1390.0,0,90
583,81.0,6,1990,1990,104.0,816.0,816.0,816,0,816,1,5,0,,0.0,0.0,0,32
584,75.0,10,1893,2000,0.0,0.0,1237.0,1521,1254,2775,3,9,1,1988.0,2.0,880.0,105,502
585,51.0,4,1935,1995,0.0,0.0,884.0,989,584,1573,1,6,0,1935.0,1.0,240.0,0,0
586,88.0,8,2005,2006,208.0,1460.0,1868.0,2028,0,2028,2,7,2,2005.0,3.0,880.0,326,66
587,55.0,6,1918,2000,0.0,210.0,816.0,838,0,838,1,5,0,1961.0,1.0,275.0,0,0
588,74.0,5,1982,1982,0.0,672.0,840.0,860,0,860,1,4,0,1996.0,2.0,528.0,0,0
589,65.0,5,1968,2003,0.0,1324.0,1437.0,1473,0,1473,1,5,2,1968.0,1.0,452.0,0,48
590,50.0,5,1930,1960,0.0,0.0,742.0,779,0,935,1,4,0,1988.0,1.0,308.0,0,0
591,64.0,7,2004,2004,0.0,490.0,770.0,770,812,1582,2,6,0,2004.0,2.0,520.0,0,45
592,97.0,10,2008,2008,420.0,1338.0,1722.0,1728,568,2296,2,10,1,2008.0,3.0,842.0,382,274
593,60.0,5,1982,2003,0.0,816.0,816.0,816,0,816,1,4,0,1985.0,2.0,816.0,0,0
594,,6,2003,2003,170.0,685.0,848.0,848,0,848,1,4,0,2003.0,2.0,420.0,140,0
595,88.0,5,1975,1975,0.0,0.0,924.0,924,0,924,1,5,0,1981.0,1.0,280.0,0,0
596,69.0,8,2005,2006,238.0,1422.0,1814.0,1826,0,1826,2,7,1,2005.0,3.0,758.0,180,75
597,60.0,6,1910,1993,0.0,0.0,684.0,684,684,1368,1,7,0,1930.0,1.0,216.0,0,158
598,53.0,7,2006,2007,72.0,0.0,1258.0,1402,0,1402,0,7,1,2006.0,3.0,648.0,120,16
599,80.0,5,1977,1977,459.0,1283.0,1430.0,1647,0,1647,2,7,1,1977.0,2.0,621.0,0,0
600,24.0,6,1980,1980,0.0,81.0,716.0,716,840,1556,2,6,1,1980.0,2.0,452.0,161,0
601,74.0,8,2005,2005,280.0,546.0,1058.0,1058,846,1904,2,8,1,2003.0,2.0,736.0,179,60
602,50.0,6,1937,1950,0.0,0.0,780.0,780,595,1375,1,6,1,1979.0,1.0,544.0,0,162
603,80.0,8,1992,1992,0.0,789.0,908.0,927,988,1915,2,8,1,1992.0,2.0,506.0,120,150
604,30.0,7,2004,2005,0.0,0.0,600.0,600,600,1200,2,4,0,2004.0,2.0,480.0,0,172
605,88.0,7,2002,2002,99.0,922.0,1494.0,1494,0,1494,2,6,1,2002.0,2.0,530.0,192,36
606,85.0,7,1965,1990,176.0,454.0,768.0,1186,800,1986,2,7,3,1965.0,2.0,486.0,0,42
607,82.0,5,1996,1996,0.0,732.0,1040.0,1040,0,1040,1,6,0,2000.0,2.0,576.0,168,0
608,78.0,5,1948,2002,0.0,603.0,896.0,1112,896,2008,3,8,0,1948.0,1.0,230.0,103,0
609,78.0,8,1934,1998,0.0,428.0,965.0,1940,1254,3194,2,10,2,1934.0,2.0,380.0,0,0
610,61.0,4,1961,1961,192.0,903.0,1029.0,1029,0,1029,1,5,0,1961.0,1.0,261.0,64,0
611,,9,2000,2000,204.0,904.0,1440.0,1476,677,2153,2,8,2,2000.0,3.0,736.0,253,142
612,,6,1978,1978,233.0,605.0,1032.0,1032,0,1032,2,6,1,1978.0,2.0,564.0,0,0
613,,8,2001,2001,108.0,990.0,1299.0,1299,573,1872,2,7,1,2001.0,2.0,531.0,160,122
614,70.0,5,2007,2007,0.0,206.0,1120.0,1120,0,1120,1,6,0,,0.0,0.0,0,30
615,21.0,4,1972,1972,0.0,150.0,630.0,630,0,630,1,3,0,,0.0,0.0,96,24
616,80.0,6,1963,1963,156.0,763.0,936.0,1054,0,1054,1,6,0,1963.0,2.0,480.0,120,0
617,,6,2002,2003,0.0,457.0,783.0,807,702,1509,2,7,1,2002.0,2.0,393.0,100,75
618,59.0,6,1954,1954,0.0,0.0,832.0,832,0,832,1,4,0,1962.0,2.0,528.0,0,0
619,90.0,9,2007,2007,452.0,48.0,1822.0,1828,0,1828,2,9,1,2007.0,3.0,774.0,0,108
620,85.0,8,2003,2003,226.0,871.0,1482.0,1482,780,2262,2,10,2,2003.0,3.0,749.0,168,0
621,45.0,3,1914,1950,0.0,41.0,864.0,864,0,864,1,5,0,,0.0,0.0,0,0
622,90.0,6,1974,1997,0.0,956.0,1522.0,1548,1066,2614,2,9,1,1974.0,2.0,624.0,38,243
623,71.0,5,1977,1977,153.0,560.0,980.0,980,0,980,1,6,0,1986.0,2.0,484.0,192,0
624,,6,2000,2000,513.0,420.0,756.0,756,756,1512,2,4,1,2000.0,2.0,440.0,0,32
625,80.0,6,1972,1972,288.0,247.0,732.0,1012,778,1790,1,8,1,1972.0,2.0,484.0,148,0
626,87.0,6,1962,1962,261.0,0.0,1116.0,1116,0,1116,1,5,0,1962.0,2.0,440.0,0,0
627,,5,1960,1978,0.0,0.0,978.0,1422,0,1422,1,6,1,1960.0,1.0,286.0,0,0
628,80.0,6,1955,1972,164.0,674.0,1156.0,1520,0,1520,1,7,2,1955.0,1.0,364.0,0,0
629,70.0,5,1969,1969,192.0,650.0,1040.0,1040,1040,2080,1,9,2,1969.0,2.0,504.0,335,0
630,82.0,6,1964,1964,259.0,624.0,1248.0,1350,0,1350,1,6,0,1964.0,2.0,520.0,176,0
631,50.0,5,1880,1991,0.0,0.0,636.0,1089,661,1750,1,8,0,1937.0,1.0,240.0,0,0
632,34.0,8,2006,2006,108.0,24.0,1554.0,1554,0,1554,2,6,1,2006.0,2.0,627.0,156,73
633,85.0,7,1977,1977,209.0,822.0,1386.0,1411,0,1411,2,6,1,1977.0,2.0,544.0,192,0
634,80.0,5,1954,2005,0.0,480.0,1056.0,1056,0,1056,1,6,0,1954.0,1.0,260.0,390,0
635,64.0,6,1980,1980,0.0,1056.0,1056.0,1056,0,1056,0,4,0,1980.0,2.0,576.0,264,56
636,60.0,6,1914,1995,0.0,256.0,1440.0,1440,1440,3395,2,14,0,,0.0,0.0,0,110
637,51.0,2,1936,1950,0.0,0.0,264.0,800,0,800,1,4,1,,0.0,0.0,0,0
638,50.0,5,1954,1954,0.0,0.0,811.0,811,576,1387,2,7,0,1954.0,1.0,256.0,0,0
639,67.0,5,1910,1950,0.0,0.0,796.0,796,0,796,1,4,0,,0.0,0.0,328,0
640,53.0,8,2006,2006,0.0,1154.0,1520.0,1567,0,1567,2,7,1,2006.0,3.0,648.0,312,0
641,62.0,8,2003,2004,472.0,1218.0,1518.0,1518,0,1518,1,6,1,2003.0,2.0,588.0,185,140
642,,7,2001,2001,0.0,738.0,1057.0,1057,872,1929,2,7,1,2001.0,2.0,650.0,0,235
643,75.0,8,1972,1995,0.0,1410.0,1952.0,2000,704,2704,2,9,3,1972.0,2.0,538.0,269,111
644,80.0,5,1969,1969,263.0,493.0,780.0,780,840,1620,2,7,0,1969.0,2.0,462.0,208,0
645,85.0,9,2009,2009,162.0,1121.0,1766.0,1766,0,1766,2,7,1,2009.0,3.0,478.0,195,130
646,,6,1971,1971,0.0,282.0,981.0,981,0,981,1,5,0,1979.0,2.0,576.0,0,312
647,60.0,5,1950,1950,0.0,0.0,0.0,1048,0,1048,1,7,0,1950.0,2.0,420.0,0,27
648,85.0,6,1953,1953,216.0,500.0,1094.0,1094,0,1094,1,5,2,1953.0,2.0,495.0,0,0
649,70.0,6,1966,1966,351.0,0.0,756.0,1051,788,1839,1,7,1,1966.0,2.0,442.0,0,124
650,21.0,4,1970,1970,0.0,131.0,630.0,630,0,630,1,3,0,,0.0,0.0,0,0
651,65.0,7,2007,2007,,0.0,813.0,822,843,1665,2,7,0,2007.0,2.0,562.0,0,0
652,60.0,4,1940,1950,0.0,0.0,755.0,755,755,1510,1,7,1,1940.0,1.0,296.0,120,0
653,70.0,7,1996,1996,0.0,0.0,880.0,909,807,1716,2,7,1,1996.0,2.0,512.0,0,120
654,60.0,6,1906,1995,0.0,0.0,756.0,756,713,1469,1,7,0,1906.0,1.0,216.0,57,0
655,91.0,8,1995,1995,660.0,1696.0,2109.0,2113,0,2113,2,7,1,1995.0,3.0,839.0,236,46
656,21.0,6,1971,1971,381.0,0.0,525.0,525,567,1092,1,6,0,1971.0,1.0,264.0,0,0
657,72.0,5,1959,2006,54.0,806.0,1053.0,1053,0,1053,1,5,0,1959.0,1.0,312.0,0,0
658,60.0,7,1931,2000,0.0,0.0,776.0,851,651,1502,1,6,1,1931.0,1.0,270.0,0,0
659,78.0,6,1948,1950,0.0,0.0,912.0,912,546,1458,1,6,1,1948.0,1.0,330.0,192,0
660,75.0,5,1964,1999,0.0,637.0,1486.0,1486,0,1486,1,7,0,1968.0,2.0,480.0,0,0
661,,7,1976,1976,233.0,0.0,793.0,1142,793,1935,2,7,1,1976.0,2.0,550.0,0,113
662,52.0,8,1994,2005,528.0,1361.0,1629.0,1686,762,2448,2,8,1,1994.0,3.0,711.0,517,76
663,120.0,6,1968,1968,216.0,0.0,1392.0,1392,0,1392,1,5,2,1968.0,2.0,576.0,0,0
664,90.0,4,1972,1972,0.0,920.0,1138.0,1181,0,1181,2,6,0,1974.0,2.0,588.0,0,0
665,49.0,8,2005,2006,0.0,1721.0,2077.0,2097,0,2097,1,8,1,2005.0,3.0,1134.0,192,267
666,106.0,8,2000,2000,40.0,0.0,1406.0,1454,482,1936,2,7,1,2000.0,2.0,504.0,188,124
667,,6,1965,1979,113.0,187.0,1021.0,1465,915,2380,2,7,1,1965.0,2.0,596.0,0,265
668,65.0,6,1994,1998,258.0,1138.0,1408.0,1679,0,1679,2,7,1,1994.0,2.0,575.0,224,42
669,,5,1956,1987,0.0,988.0,1188.0,1437,0,1437,1,6,1,1999.0,2.0,576.0,304,0
670,80.0,4,1922,1950,0.0,0.0,700.0,1180,0,1180,1,5,1,1922.0,1.0,252.0,0,0
671,64.0,6,2005,2005,0.0,193.0,738.0,738,738,1476,2,7,0,2005.0,2.0,540.0,100,35
672,54.0,6,1925,1950,0.0,551.0,672.0,697,672,1369,2,6,0,1930.0,1.0,300.0,147,0
673,,6,1977,1977,0.0,767.0,1208.0,1208,0,1208,1,6,1,1977.0,2.0,546.0,198,42
674,110.0,6,1957,2004,106.0,1186.0,1477.0,1839,0,1839,2,7,2,1957.0,2.0,416.0,0,87
675,80.0,6,1965,1965,0.0,892.0,1136.0,1136,0,1136,1,5,1,1965.0,1.0,384.0,426,0
676,24.0,6,1978,1978,0.0,311.0,855.0,855,586,1441,2,7,1,1978.0,2.0,440.0,28,0
677,60.0,4,1900,1950,0.0,0.0,1095.0,1095,679,1774,2,8,0,1920.0,3.0,779.0,0,0
678,52.0,5,1924,2006,0.0,0.0,768.0,792,0,792,1,5,0,1924.0,1.0,240.0,316,0
679,80.0,8,2008,2008,464.0,0.0,2046.0,2046,0,2046,2,7,1,2008.0,3.0,834.0,322,82
680,,5,1961,1961,57.0,827.0,988.0,988,0,988,1,5,0,1963.0,2.0,572.0,0,0
681,50.0,6,1980,1980,0.0,543.0,923.0,923,0,923,2,5,1,1980.0,1.0,264.0,80,0
682,55.0,5,1932,2000,0.0,182.0,793.0,848,672,1520,1,6,0,1968.0,1.0,281.0,0,0
683,,6,1996,1997,0.0,1003.0,1291.0,1291,0,1291,1,6,1,1996.0,2.0,431.0,307,0
684,90.0,9,2002,2002,215.0,1059.0,1626.0,1668,0,1668,2,7,1,2002.0,3.0,702.0,257,45
685,58.0,7,1998,1998,30.0,0.0,1195.0,1195,644,1839,2,7,0,1998.0,2.0,486.0,0,81
686,,7,1984,1984,0.0,828.0,1190.0,1190,900,2090,2,6,1,1984.0,2.0,577.0,219,0
687,84.0,7,2007,2007,0.0,0.0,874.0,874,887,1761,3,7,0,2007.0,2.0,578.0,144,105
688,,7,2004,2004,0.0,239.0,551.0,551,551,1102,2,4,0,2004.0,2.0,480.0,0,60
689,60.0,8,2007,2007,0.0,945.0,1419.0,1419,0,1419,2,7,1,2007.0,2.0,567.0,140,0
690,61.0,6,2005,2006,256.0,20.0,1362.0,1362,0,1362,2,6,1,2005.0,2.0,460.0,192,28
691,,6,2004,2004,147.0,697.0,848.0,848,0,848,1,3,1,2004.0,2.0,420.0,149,0
692,104.0,10,1994,1995,1170.0,1455.0,2444.0,2444,1872,4316,3,10,2,1994.0,3.0,832.0,382,50
693,42.0,7,1989,1990,293.0,965.0,1210.0,1238,1281,2519,2,9,2,1989.0,2.0,628.0,320,27
694,60.0,5,1921,1968,0.0,0.0,1073.0,1073,0,1073,1,4,0,1968.0,1.0,326.0,0,0
695,51.0,5,1936,1950,0.0,0.0,927.0,1067,472,1539,1,5,0,1995.0,2.0,576.0,112,0
696,54.0,6,1987,1987,72.0,980.0,1112.0,1137,0,1137,2,5,1,1987.0,2.0,551.0,125,0
697,50.0,5,1921,1950,0.0,616.0,616.0,616,0,616,1,4,0,1921.0,1.0,205.0,0,0
698,57.0,5,1952,1952,0.0,210.0,980.0,1148,0,1148,1,6,0,1952.0,1.0,308.0,0,0
699,65.0,5,1965,2009,0.0,553.0,894.0,894,0,894,1,5,1,1973.0,1.0,336.0,416,144
700,59.0,7,2004,2004,0.0,16.0,1391.0,1391,0,1391,2,5,0,2004.0,2.0,530.0,156,158
701,85.0,8,2002,2002,630.0,1274.0,1800.0,1800,0,1800,2,7,1,2002.0,3.0,765.0,270,78
702,80.0,7,1969,1969,168.0,0.0,1164.0,1164,0,1164,1,6,0,1969.0,2.0,528.0,0,0
703,82.0,8,2006,2006,466.0,0.0,1234.0,1264,1312,2576,2,10,1,2006.0,3.0,666.0,324,100
704,76.0,5,1900,1996,0.0,0.0,360.0,1032,780,1812,2,8,1,1999.0,2.0,672.0,344,0
705,70.0,7,2004,2005,109.0,712.0,1473.0,1484,0,1484,2,7,0,2004.0,2.0,606.0,0,35
706,70.0,4,1930,1950,0.0,0.0,0.0,372,720,1092,2,7,0,,0.0,0.0,0,0
707,,7,1971,2002,351.0,1219.0,1643.0,1824,0,1824,2,5,2,1971.0,2.0,739.0,380,48
708,48.0,8,2006,2006,176.0,863.0,1324.0,1324,0,1324,2,6,1,2006.0,2.0,550.0,192,38
709,65.0,7,2007,2007,0.0,0.0,728.0,728,728,1456,2,8,1,2007.0,2.0,400.0,100,24
710,,5,1966,1966,41.0,0.0,876.0,904,0,904,1,6,0,1966.0,1.0,408.0,0,0
711,56.0,3,1935,2003,0.0,0.0,270.0,729,0,729,1,5,0,,0.0,0.0,0,0
712,66.0,4,1900,1950,0.0,0.0,859.0,859,319,1178,1,7,0,1964.0,1.0,384.0,68,0
713,40.0,8,1988,1989,0.0,767.0,1228.0,1228,0,1228,2,5,1,1988.0,2.0,472.0,168,120
714,60.0,4,1970,1970,160.0,789.0,960.0,960,0,960,1,6,0,1970.0,2.0,576.0,0,288
715,,6,1976,2005,289.0,533.0,725.0,725,754,1479,2,6,0,1976.0,2.0,475.0,0,44
716,78.0,6,1974,1974,174.0,0.0,1064.0,1350,0,1350,2,7,1,1974.0,2.0,478.0,0,0
717,60.0,7,1890,1998,0.0,0.0,718.0,1576,978,2554,1,8,0,1996.0,2.0,704.0,0,48
718,80.0,5,1973,2000,0.0,1084.0,1176.0,1178,0,1178,1,5,1,1973.0,2.0,439.0,224,0
719,96.0,7,1993,1994,651.0,1173.0,1311.0,1325,1093,2418,2,9,1,1993.0,3.0,983.0,250,154
720,69.0,5,1969,1969,0.0,523.0,971.0,971,0,971,1,5,1,1969.0,1.0,300.0,0,0
721,,8,1985,1985,0.0,1148.0,1742.0,1742,0,1742,2,5,1,1985.0,2.0,564.0,114,28
722,,6,2004,2004,169.0,662.0,848.0,848,0,848,1,3,0,2004.0,2.0,420.0,160,0
723,70.0,4,1970,1970,0.0,191.0,864.0,864,0,864,1,5,0,1994.0,2.0,463.0,0,0
724,60.0,4,1954,1972,0.0,0.0,941.0,997,473,1470,2,7,0,1958.0,1.0,548.0,0,0
725,86.0,9,2007,2008,340.0,1234.0,1698.0,1698,0,1698,2,8,1,2007.0,3.0,768.0,327,64
726,60.0,4,1970,1970,0.0,375.0,864.0,864,0,864,1,5,0,1989.0,2.0,660.0,96,0
727,,6,1988,2007,260.0,808.0,880.0,1680,0,1680,2,5,1,1988.0,2.0,540.0,292,44
728,64.0,7,2007,2007,82.0,724.0,1232.0,1232,0,1232,2,6,0,2007.0,2.0,632.0,132,0
729,85.0,5,1958,1958,95.0,0.0,1584.0,1776,0,1776,2,9,0,1968.0,3.0,888.0,0,25
730,52.0,4,1925,1950,0.0,152.0,780.0,848,0,1208,1,5,0,1962.0,2.0,539.0,0,23
731,39.0,8,1995,1996,0.0,1180.0,1595.0,1616,0,1616,2,5,1,1995.0,2.0,608.0,237,152
732,73.0,7,2003,2003,442.0,786.0,868.0,1146,0,1146,2,6,1,2003.0,2.0,438.0,160,22
733,75.0,7,1998,1999,202.0,252.0,1153.0,1153,878,2031,2,8,1,1998.0,2.0,541.0,192,84
